INFO  Имя:0000092757_00022_87776874_e_a_l___4094087_199, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads, Это директория: False 
INFO  Имя:00, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:352f91dd7d3b60d0108dad40196f84c6171f8d, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\02, Это директория: False 
INFO  Имя:02, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:ee790e1aa7f9361d47f69f567e5478724e9862, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\04, Это директория: False 
INFO  Имя:04, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:87b159e71c201d4aabf67a78ac00d2ff9d453a, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\14, Это директория: False 
INFO  Имя:14, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:8e8f1bd548e9f00e942eef06dfac484e003663, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\15, Это директория: False 
INFO  Имя:f7a3ae4f86230a81ea14b1023fb59f2fb5ada6, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\15, Это директория: False 
INFO  Имя:15, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:dd24e34b628eef67dd3ab5163aa3abb1b1ab4c, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\16, Это директория: False 
INFO  Имя:16, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:9189d3f6e68fe8373d7433c0e86243874a97c8, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\21, Это директория: False 
INFO  Имя:21, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:2f7664ed3b1927388b5b7d942dcb306b6d1564, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\26, Это директория: False 
INFO  Имя:26, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:b08eae119352e122e1cb3918d07165bf384426, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\32, Это директория: False 
INFO  Имя:32, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:17866c21fff70a4af88f3766c688772035e2c7, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\3a, Это директория: False 
INFO  Имя:3a, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:5f007b37d916f49e31e9467efe49a3df109065, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\42, Это директория: False 
INFO  Имя:42, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:8b50657cda65cdce9c5fff117f9bd2b58d1618, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\46, Это директория: False 
INFO  Имя:46, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:87a93ed7a853b7ea06158044e6204ea0270294, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\4b, Это директория: False 
INFO  Имя:4b, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:668a440e09d66f1d0037e42e83e0470f6627f0, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\4c, Это директория: False 
INFO  Имя:4c, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:0417709c64ccc9ebb49873728598cf045d2b3f, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\51, Это директория: False 
INFO  Имя:51, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:2d2a55a6aa01f686a9b385f5e6f9628c70982b, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\55, Это директория: False 
INFO  Имя:55, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:128371d974195397138accdf84cfcaaf1630a6, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\56, Это директория: False 
INFO  Имя:56, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:f62d10ec9f93f41068484c40de09603a1d168e, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\68, Это директория: False 
INFO  Имя:68, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:6e7b9aba9808dc2b5af201cd4fe2f107423753, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\71, Это директория: False 
INFO  Имя:71, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:f670bbaf8e695d733683d03e7d8acf05d4b95b, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\72, Это директория: False 
INFO  Имя:72, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:4a8a5da558051c419a63d7a33e94dcd53ce9a3, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\7b, Это директория: False 
INFO  Имя:7b, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:8fffa7c4ac4211fb848c98817a5af8eb09e11d, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\7c, Это директория: False 
INFO  Имя:7c, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:e2527640f04b4f65d19d921261cefb9edfca56, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\7f, Это директория: False 
INFO  Имя:7f, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:b18544806ce103b00bef05f4d09474ba4e7610, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\86, Это директория: False 
INFO  Имя:86, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects, Это директория: True 
INFO  Имя:d9eeac69a32340241f6a4eccc87c80773bf749, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\linux\Homeworks_Linux\.git\objects\88, Это директория: False 
